dataset,seed,method,estimator,scenario,n,mean_m,median_m,rmse_m,p75_m,p90_m,p95_m,within_3m,parameters,train_seconds,best_epoch,trained_epochs
UJIIndoorLoc,33,RC-NoReconstruction,direct,top20_outage,1111.0,31.46007537841797,12.509513854980469,59.72406005859375,28.067578315734863,92.91868591308594,136.97573852539062,0.0819081908190819,2734698,1454.7540963999927,173,200
UJIIndoorLoc,33,RC-NoReconstruction,fused,top20_outage,1111.0,30.68369828001149,12.28552704835693,58.76642493516611,27.444431116608914,90.99185051949384,136.48172623195214,0.1152115211521152,2734698,1454.7540963999927,173,200
UJIIndoorLoc,33,RC-NoReconstruction,direct,top20_outage_plus_bias4db,1111.0,32.005767822265625,12.483720779418944,61.12647247314453,27.986058235168457,97.20465850830078,143.55498504638672,0.0819081908190819,2734698,1454.7540963999927,173,200
UJIIndoorLoc,33,RC-NoReconstruction,fused,top20_outage_plus_bias4db,1111.0,31.229277921642517,12.18206162162575,60.25494170427922,27.42733935432187,96.1108829973493,141.4941205489492,0.1143114311431143,2734698,1454.7540963999927,173,200
UJIIndoorLoc,44,RC-NoAugCoord,direct,clean,1111.0,8.386333465576172,6.659444332122803,11.150057792663574,10.800857543945312,16.043323516845703,20.6484432220459,0.1845184518451845,2972146,1106.5086529001128,159,189
UJIIndoorLoc,44,RC-NoAugCoord,fused,clean,1111.0,8.112201082343807,6.437643721403114,10.950316856512,10.440720720360629,15.58388019129465,19.73739641000184,0.2079207920792079,2972146,1106.5086529001128,159,189
UJIIndoorLoc,44,RC-NoAugCoord,direct,device_offset_-6db,1111.0,8.634378433227539,6.696274280548096,11.448723793029783,11.057920932769775,16.323183059692383,20.099623680114743,0.1539153915391539,2972146,1106.5086529001128,159,189
UJIIndoorLoc,44,RC-NoAugCoord,fused,device_offset_-6db,1111.0,8.384794754546565,6.539044563725573,11.30347434342695,10.701707497133643,16.266575037680585,20.071986843250876,0.1818181818181818,2972146,1106.5086529001128,159,189
UJIIndoorLoc,44,RC-NoAugCoord,direct,persistent_bias_8db,1111.0,8.838705062866211,6.915877342224121,11.770819664001465,11.270500659942629,16.976655960083008,21.613080978393555,0.1638163816381638,2972146,1106.5086529001128,159,189
UJIIndoorLoc,44,RC-NoAugCoord,fused,persistent_bias_8db,1111.0,8.531866959369955,6.498366568118315,11.47284420227922,10.988631968167322,16.04287154699177,21.27442805531989,0.1773177317731773,2972146,1106.5086529001128,159,189
UJIIndoorLoc,44,RC-NoAugCoord,direct,top20_outage,1111.0,29.457015991210938,13.060248374938965,52.53571701049805,31.332643508911133,74.31208038330078,119.20449447631836,0.0666066606660666,2972146,1106.5086529001128,159,189
UJIIndoorLoc,44,RC-NoAugCoord,fused,top20_outage,1111.0,28.56996652894469,12.29099236704456,51.86117669402119,29.82640489211257,72.36186768532613,118.32617192368618,0.0738073807380738,2972146,1106.5086529001128,159,189
UJIIndoorLoc,44,RC-NoAugCoord,direct,top20_outage_plus_bias4db,1111.0,29.611114501953125,13.305493354797363,53.24385833740234,30.60100650787353,73.10177612304688,120.58599090576172,0.0684068406840684,2972146,1106.5086529001128,159,189
UJIIndoorLoc,44,RC-NoAugCoord,fused,top20_outage_plus_bias4db,1111.0,28.815087100223277,12.642803253406548,52.71573458118692,29.185117326715023,71.42348286062845,122.65493985177672,0.0711071107110711,2972146,1106.5086529001128,159,189
UJIIndoorLoc,44,RC-NoCoarseHeads,direct,clean,1111.0,8.107304573059082,5.899762153625488,11.114629745483398,10.58316946029663,16.797744750976562,21.903407096862797,0.2196219621962196,2972146,379.477692999877,183,200
UJIIndoorLoc,44,RC-NoCoarseHeads,fused,clean,1111.0,7.844721995524628,5.731349067978812,10.897909571151631,10.01430471008517,15.95772289722396,20.73612131412461,0.2358235823582358,2972146,379.477692999877,183,200
UJIIndoorLoc,44,RC-NoCoarseHeads,direct,device_offset_-6db,1111.0,8.535511016845703,6.501397132873535,11.534268379211426,11.152080535888672,16.775691986083984,21.94316291809082,0.1935193519351935,2972146,379.477692999877,183,200
UJIIndoorLoc,44,RC-NoCoarseHeads,fused,device_offset_-6db,1111.0,8.289043387821653,6.138132196611409,11.356026553305105,10.894686474034613,16.47104608492127,21.445395298616702,0.2097209720972097,2972146,379.477692999877,183,200
UJIIndoorLoc,44,RC-NoCoarseHeads,direct,persistent_bias_8db,1111.0,8.549710273742676,6.270367622375488,11.644428253173828,11.077276706695557,17.326126098632812,22.944480895996094,0.1971197119711971,2972146,379.477692999877,183,200
UJIIndoorLoc,44,RC-NoCoarseHeads,fused,persistent_bias_8db,1111.0,8.261892236974587,6.104491058221102,11.368627934344154,10.6442369781752,16.649281436734867,21.869429943025253,0.2169216921692169,2972146,379.477692999877,183,200
UJIIndoorLoc,44,RC-NoCoarseHeads,direct,top20_outage,1111.0,34.042423248291016,12.664512634277344,71.3594741821289,29.29553508758545,76.95283508300781,142.73341369628906,0.1035103510351035,2972146,379.477692999877,183,200
UJIIndoorLoc,44,RC-NoCoarseHeads,fused,top20_outage,1111.0,33.77829357850986,12.531580774217822,71.50772449743567,28.77582503678516,76.33654184601383,145.96398021829717,0.1062106210621062,2972146,379.477692999877,183,200
UJIIndoorLoc,44,RC-NoCoarseHeads,direct,top20_outage_plus_bias4db,1111.0,34.1739501953125,12.620648384094238,71.85729217529297,29.5520076751709,77.61604309082031,142.5968780517578,0.099009900990099,2972146,379.477692999877,183,200
UJIIndoorLoc,44,RC-NoCoarseHeads,fused,top20_outage_plus_bias4db,1111.0,33.8997939183809,12.405626370934954,71.94508992533493,29.08967118587205,75.53442430587792,145.66602055441967,0.1125112511251125,2972146,379.477692999877,183,200
UJIIndoorLoc,44,RC-NoConsistency,direct,clean,1111.0,8.609981536865234,6.682013034820557,11.360358238220217,11.350593566894531,16.731748580932617,21.48185443878174,0.1728172817281728,2972146,1112.3984715999104,157,187
UJIIndoorLoc,44,RC-NoConsistency,fused,clean,1111.0,8.130554564430467,6.137425011540218,11.10139939503946,10.321340745483996,16.067543140806578,21.016168019749315,0.2187218721872187,2972146,1112.3984715999104,157,187
UJIIndoorLoc,44,RC-NoConsistency,direct,device_offset_-6db,1111.0,8.716010093688965,7.0002923011779785,11.451810836791992,11.215309143066406,16.30295181274414,21.08311653137207,0.1476147614761476,2972146,1112.3984715999104,157,187
UJIIndoorLoc,44,RC-NoConsistency,fused,device_offset_-6db,1111.0,8.314119893185621,6.411928946451926,11.357788947389682,10.268469657614853,16.301634632254494,21.602137582066003,0.1989198919891989,2972146,1112.3984715999104,157,187
UJIIndoorLoc,44,RC-NoConsistency,direct,persistent_bias_8db,1111.0,8.95612907409668,6.828145503997803,11.846287727355955,11.927892208099363,17.257408142089844,21.736449241638184,0.1665166516651665,2972146,1112.3984715999104,157,187
UJIIndoorLoc,44,RC-NoConsistency,fused,persistent_bias_8db,1111.0,8.424436121231048,6.421809514075831,11.4217588858963,11.248943804475903,16.453961171813077,21.97712390720063,0.1953195319531953,2972146,1112.3984715999104,157,187
UJIIndoorLoc,44,RC-NoConsistency,direct,top20_outage,1111.0,29.87623786926269,13.278550148010254,54.32973098754883,29.038065910339355,75.47087860107422,129.0061492919922,0.0747074707470747,2972146,1112.3984715999104,157,187
UJIIndoorLoc,44,RC-NoConsistency,fused,top20_outage,1111.0,28.390774253901096,12.030855766507493,52.42620317364229,27.549269822571297,74.4817632798398,122.5643683741375,0.0855085508550855,2972146,1112.3984715999104,157,187
UJIIndoorLoc,44,RC-NoConsistency,direct,top20_outage_plus_bias4db,1111.0,29.7113094329834,13.48863124847412,54.03476333618164,30.065892219543457,72.97341918945312,129.78802490234375,0.0666066606660666,2972146,1112.3984715999104,157,187
UJIIndoorLoc,44,RC-NoConsistency,fused,top20_outage_plus_bias4db,1111.0,28.20579859941944,12.37657762153183,51.91341241237458,27.548517982950216,71.46312340546388,119.18843528166218,0.09000900090009,2972146,1112.3984715999104,157,187
UJIIndoorLoc,44,RC-NoCorruption,direct,clean,1111.0,9.24769401550293,7.0323567390441895,13.749062538146973,11.69386100769043,17.557708740234375,22.46291255950928,0.171017101710171,2972146,237.7902937000617,175,200
UJIIndoorLoc,44,RC-NoCorruption,fused,clean,1111.0,8.791805157425493,6.461619959315759,13.461083051654578,10.704243250737346,17.08966458849499,23.432595749205834,0.1953195319531953,2972146,237.7902937000617,175,200
UJIIndoorLoc,44,RC-NoCorruption,direct,device_offset_-6db,1111.0,10.031058311462402,7.419388294219971,15.56338119506836,12.108060836791992,18.57521629333496,24.530224800109863,0.1449144914491449,2972146,237.7902937000617,175,200
UJIIndoorLoc,44,RC-NoCorruption,fused,device_offset_-6db,1111.0,9.461374452577871,6.852335794733138,14.69751574547383,11.29486202968417,18.569347914493445,24.98798559417076,0.1827182718271827,2972146,237.7902937000617,175,200
UJIIndoorLoc,44,RC-NoCorruption,direct,persistent_bias_8db,1111.0,10.00812530517578,7.393505573272705,15.103261947631836,12.679319858551024,19.02972412109375,25.197397232055664,0.1449144914491449,2972146,237.7902937000617,175,200
UJIIndoorLoc,44,RC-NoCorruption,fused,persistent_bias_8db,1111.0,9.287394964397809,6.725222376615725,14.097825477551948,11.50636945953013,18.459752023397723,24.76138879838038,0.1845184518451845,2972146,237.7902937000617,175,200
UJIIndoorLoc,44,RC-NoCorruption,direct,top20_outage,1111.0,56.41219711303711,25.73221969604492,83.34564208984375,93.80996704101562,145.1623077392578,175.4283218383789,0.0432043204320432,2972146,237.7902937000617,175,200
UJIIndoorLoc,44,RC-NoCorruption,fused,top20_outage,1111.0,54.80457026403734,23.569182864155504,82.35103235690617,89.96041802512303,146.56862015914143,170.3903070965152,0.0504050405040504,2972146,237.7902937000617,175,200
UJIIndoorLoc,44,RC-NoCorruption,direct,top20_outage_plus_bias4db,1111.0,58.4676513671875,27.195207595825195,85.85095977783203,99.86198806762695,146.92076110839844,182.1338424682617,0.0351035103510351,2972146,237.7902937000617,175,200
UJIIndoorLoc,44,RC-NoCorruption,fused,top20_outage_plus_bias4db,1111.0,56.74533253432556,24.35210923599666,84.61667372119652,95.0443466541597,147.1756083335296,176.77314485526128,0.0531053105310531,2972146,237.7902937000617,175,200
UJIIndoorLoc,44,RC-NoMask,direct,clean,1111.0,9.615654945373535,8.16137409210205,12.08388900756836,12.430150032043455,18.000612258911133,22.481637954711918,0.0999099909990999,2856050,402.7719965998549,44,74
UJIIndoorLoc,44,RC-NoMask,fused,clean,1111.0,8.256392628366006,6.155402620882664,11.278254419114107,10.10134700161366,16.24984793374969,21.664832269188576,0.1764176417641764,2856050,402.7719965998549,44,74
UJIIndoorLoc,44,RC-NoMask,direct,device_offset_-6db,1111.0,9.6113920211792,8.10153579711914,12.05568790435791,12.183881282806396,17.807615280151367,21.59780788421631,0.0909090909090909,2856050,402.7719965998549,44,74
UJIIndoorLoc,44,RC-NoMask,fused,device_offset_-6db,1111.0,8.576569758726073,6.611578765208485,11.64217377899132,10.653212220428216,16.497872638347232,22.35155337492284,0.1773177317731773,2856050,402.7719965998549,44,74
UJIIndoorLoc,44,RC-NoMask,direct,persistent_bias_8db,1111.0,9.7412748336792,7.921290397644043,12.315529823303224,12.743410587310793,18.40735244750977,22.186985969543457,0.1107110711071107,2856050,402.7719965998549,44,74
UJIIndoorLoc,44,RC-NoMask,fused,persistent_bias_8db,1111.0,8.404486098160174,6.354680913429796,11.26296086041084,10.654631122352626,16.753964149899996,21.466443064754653,0.1782178217821782,2856050,402.7719965998549,44,74
UJIIndoorLoc,44,RC-NoMask,direct,top20_outage,1111.0,28.153451919555664,13.568321228027344,46.056732177734375,29.60069751739502,76.61985778808594,117.22884750366212,0.0513051305130513,2856050,402.7719965998549,44,74
UJIIndoorLoc,44,RC-NoMask,fused,top20_outage,1111.0,27.871333771876703,11.702772468724987,48.71562406502272,26.35467670687408,82.17824037209125,126.45664892298244,0.0945094509450945,2856050,402.7719965998549,44,74
UJIIndoorLoc,44,RC-NoMask,direct,top20_outage_plus_bias4db,1111.0,27.56217765808105,13.989755630493164,44.44874954223633,29.3950777053833,71.8414306640625,104.40933227539062,0.0504050405040504,2856050,402.7719965998549,44,74
UJIIndoorLoc,44,RC-NoMask,fused,top20_outage_plus_bias4db,1111.0,26.895450625048028,12.415145208368724,46.16661921436487,27.293243089325934,78.99589054983086,119.71639158059166,0.0954095409540954,2856050,402.7719965998549,44,74
UJIIndoorLoc,44,RC-NoReconstruction,direct,clean,1111.0,9.27839469909668,7.80045223236084,11.841801643371582,12.002700805664062,17.72541046142578,21.726311683654785,0.1269126912691269,2734698,455.8249185997993,58,88
UJIIndoorLoc,44,RC-NoReconstruction,fused,clean,1111.0,8.233558801992801,6.502048041400592,11.09880305083656,10.567059982576966,16.62705943695202,20.28644179698447,0.2079207920792079,2734698,455.8249185997993,58,88
UJIIndoorLoc,44,RC-NoReconstruction,direct,device_offset_-6db,1111.0,9.3787260055542,8.035536766052246,11.941205024719238,11.897568702697754,17.17875862121582,21.39766025543213,0.1269126912691269,2734698,455.8249185997993,58,88
UJIIndoorLoc,44,RC-NoReconstruction,fused,device_offset_-6db,1111.0,8.397158665150092,6.616632676519929,11.360659786100031,10.83570538890211,16.617981241144513,20.58149439159225,0.1989198919891989,2734698,455.8249185997993,58,88
UJIIndoorLoc,44,RC-NoReconstruction,direct,persistent_bias_8db,1111.0,9.516103744506836,8.003913879394531,12.145145416259766,12.368208408355711,18.00175666809082,22.15332794189453,0.1323132313231323,2734698,455.8249185997993,58,88
UJIIndoorLoc,44,RC-NoReconstruction,fused,persistent_bias_8db,1111.0,8.513246188704553,6.486411128811505,11.43671649332994,10.923785437071793,17.45385074728739,21.185908018090625,0.1881188118811881,2734698,455.8249185997993,58,88
UJIIndoorLoc,44,RC-NoReconstruction,direct,top20_outage,1111.0,29.720605850219727,14.1365966796875,48.32175064086914,32.21363067626953,79.03829193115234,115.70029067993164,0.0513051305130513,2734698,455.8249185997993,58,88
UJIIndoorLoc,44,RC-NoReconstruction,fused,top20_outage,1111.0,28.362366268361026,12.147250347457216,47.64482786648063,29.770591267014503,77.97544615129604,115.1685497940981,0.0954095409540954,2734698,455.8249185997993,58,88
UJIIndoorLoc,44,RC-NoReconstruction,direct,top20_outage_plus_bias4db,1111.0,29.15656471252441,14.555517196655272,47.14424133300781,32.5101203918457,77.4720458984375,109.21120071411131,0.0522052205220522,2734698,455.8249185997993,58,88
UJIIndoorLoc,44,RC-NoReconstruction,fused,top20_outage_plus_bias4db,1111.0,27.89109935096183,13.013870029352113,46.78996313848162,30.17197996111326,77.0532307135632,109.13476036234546,0.09000900090009,2734698,455.8249185997993,58,88
UJIIndoorLoc,55,RC-NoAugCoord,direct,clean,1111.0,8.573779106140137,6.592020988464356,11.583250045776367,10.620757579803469,16.998319625854492,23.3547887802124,0.1764176417641764,2972146,299.0879728998989,176,200
UJIIndoorLoc,55,RC-NoAugCoord,fused,clean,1111.0,8.296221532926237,6.255101774100307,11.299010954284626,10.29160965973345,16.764922651615972,22.3728179824324,0.1962196219621962,2972146,299.0879728998989,176,200
UJIIndoorLoc,55,RC-NoAugCoord,direct,device_offset_-6db,1111.0,8.825425148010254,6.927539348602295,11.95991325378418,10.974827766418455,16.76001739501953,22.616856575012207,0.1656165616561656,2972146,299.0879728998989,176,200
UJIIndoorLoc,55,RC-NoAugCoord,fused,device_offset_-6db,1111.0,8.59248703514831,6.592744330893941,11.745002928231624,10.841925637443044,16.640649429016452,22.040233245081097,0.1818181818181818,2972146,299.0879728998989,176,200
UJIIndoorLoc,55,RC-NoAugCoord,direct,persistent_bias_8db,1111.0,8.892330169677734,6.8592143058776855,11.79952907562256,11.177897930145264,17.97188949584961,22.43508815765381,0.1701170117011701,2972146,299.0879728998989,176,200
UJIIndoorLoc,55,RC-NoAugCoord,fused,persistent_bias_8db,1111.0,8.636014032951172,6.70236149366086,11.560924295636037,10.80067507505674,17.396138017580526,22.493918040534943,0.1917191719171917,2972146,299.0879728998989,176,200
UJIIndoorLoc,55,RC-NoAugCoord,direct,top20_outage,1111.0,27.25771141052246,13.530329704284668,44.65046691894531,30.955739974975582,70.8305892944336,104.5251579284668,0.0648064806480648,2972146,299.0879728998989,176,200
UJIIndoorLoc,55,RC-NoAugCoord,fused,top20_outage,1111.0,26.68044508893537,12.964136225670623,44.37643579862581,29.57872188702242,71.15171637398669,102.3235663775863,0.0792079207920792,2972146,299.0879728998989,176,200
UJIIndoorLoc,55,RC-NoAugCoord,direct,top20_outage_plus_bias4db,1111.0,26.560274124145508,13.054776191711426,42.89477157592773,29.547956466674805,69.91496276855469,103.9781494140625,0.072007200720072,2972146,299.0879728998989,176,200
UJIIndoorLoc,55,RC-NoAugCoord,fused,top20_outage_plus_bias4db,1111.0,26.06791603905913,12.415971597273774,42.663625886427184,28.515644561177226,70.26764979986405,104.0676462384955,0.0792079207920792,2972146,299.0879728998989,176,200
UJIIndoorLoc,55,RC-NoCoarseHeads,direct,clean,1111.0,8.034099578857422,5.87116813659668,11.146276473999023,10.02577257156372,16.724159240722656,22.022488594055176,0.216021602160216,2972146,288.1134728998877,154,184
UJIIndoorLoc,55,RC-NoCoarseHeads,fused,clean,1111.0,7.686882648174591,5.500896923887405,10.90369812186166,9.645360000612616,16.444884904495705,21.3942719098603,0.2583258325832583,2972146,288.1134728998877,154,184
UJIIndoorLoc,55,RC-NoCoarseHeads,direct,device_offset_-6db,1111.0,8.367656707763672,6.512531280517578,11.271003723144531,10.718642234802246,16.550621032714844,21.53263092041016,0.1818181818181818,2972146,288.1134728998877,154,184
UJIIndoorLoc,55,RC-NoCoarseHeads,fused,device_offset_-6db,1111.0,7.992525434689012,5.982048765931452,11.032053364756136,10.376449354589298,16.05314657886332,21.120925272474672,0.2196219621962196,2972146,288.1134728998877,154,184
UJIIndoorLoc,55,RC-NoCoarseHeads,direct,persistent_bias_8db,1111.0,8.64096736907959,6.512462615966797,11.644763946533203,11.1936674118042,17.777856826782227,23.159523963928223,0.1962196219621962,2972146,288.1134728998877,154,184
UJIIndoorLoc,55,RC-NoCoarseHeads,fused,persistent_bias_8db,1111.0,8.202168662891017,6.003129148801701,11.277166279162442,10.516644704904778,17.130830563948635,22.75128069904818,0.2403240324032403,2972146,288.1134728998877,154,184
UJIIndoorLoc,55,RC-NoCoarseHeads,direct,top20_outage,1111.0,28.214784622192383,12.12267017364502,51.60757827758789,30.59342384338379,73.4197998046875,115.06768035888672,0.1035103510351035,2972146,288.1134728998877,154,184
UJIIndoorLoc,55,RC-NoCoarseHeads,fused,top20_outage,1111.0,27.92144688190493,11.548853680333252,51.394223061283625,30.53684661229868,73.41979881414929,115.06768058403162,0.1242124212421242,2972146,288.1134728998877,154,184
UJIIndoorLoc,55,RC-NoCoarseHeads,direct,top20_outage_plus_bias4db,1111.0,28.8795166015625,11.55437469482422,53.59881591796875,30.926447868347168,74.15070343017578,117.91720962524414,0.0963096309630963,2972146,288.1134728998877,154,184
UJIIndoorLoc,55,RC-NoCoarseHeads,fused,top20_outage_plus_bias4db,1111.0,28.564642511401072,11.330626533486278,53.41583585704001,30.667677427713024,74.15070354265524,117.91721059757378,0.1179117911791179,2972146,288.1134728998877,154,184
UJIIndoorLoc,55,RC-NoConsistency,direct,clean,1111.0,8.521681785583496,6.528093338012695,11.424601554870604,10.976687908172607,16.666379928588867,21.611785888671875,0.1953195319531953,2972146,290.90957749984227,183,200
UJIIndoorLoc,55,RC-NoConsistency,fused,clean,1111.0,7.954748644402099,5.913477795334358,10.993592491208007,10.244711123836854,16.22736604738987,21.32564363377808,0.2358235823582358,2972146,290.90957749984227,183,200
UJIIndoorLoc,55,RC-NoConsistency,direct,device_offset_-6db,1111.0,8.654738426208496,6.75042724609375,11.582676887512209,10.88946294784546,16.543540954589844,21.267244338989254,0.1674167416741674,2972146,290.90957749984227,183,200
UJIIndoorLoc,55,RC-NoConsistency,fused,device_offset_-6db,1111.0,8.220207913050036,6.317529906008066,11.282978906805832,10.299648358657596,16.170048154394745,20.39158891687801,0.2151215121512151,2972146,290.90957749984227,183,200
UJIIndoorLoc,55,RC-NoConsistency,direct,persistent_bias_8db,1111.0,9.067973136901855,7.1141037940979,11.924132347106934,11.69668960571289,17.85748863220215,23.310280799865723,0.171017101710171,2972146,290.90957749984227,183,200
UJIIndoorLoc,55,RC-NoConsistency,fused,persistent_bias_8db,1111.0,8.4389642162554,6.427581337893186,11.432289848003832,10.77045844575682,16.66243024469471,22.71930953585653,0.2133213321332133,2972146,290.90957749984227,183,200
UJIIndoorLoc,55,RC-NoConsistency,direct,top20_outage,1111.0,30.189441680908203,13.658492088317873,50.49950408935547,33.09333801269531,86.24177551269531,123.50816345214844,0.0675067506750675,2972146,290.90957749984227,183,200
UJIIndoorLoc,55,RC-NoConsistency,fused,top20_outage,1111.0,29.712830305259512,13.569007762497105,50.374189760107846,32.12754742954038,86.24177580613444,123.50816422499751,0.0918091809180918,2972146,290.90957749984227,183,200
UJIIndoorLoc,55,RC-NoConsistency,direct,top20_outage_plus_bias4db,1111.0,30.171920776367188,13.659255027770996,51.72021865844727,31.84333324432373,82.83702087402344,122.84921264648438,0.0567056705670567,2972146,290.90957749984227,183,200
UJIIndoorLoc,55,RC-NoConsistency,fused,top20_outage_plus_bias4db,1111.0,29.647669935607183,13.077600533733198,51.5556972198448,31.40800101243056,82.83702228155693,122.849212152811,0.0882088208820882,2972146,290.90957749984227,183,200
UJIIndoorLoc,55,RC-NoCorruption,direct,clean,1111.0,9.337470054626465,7.004836559295654,13.459305763244627,11.80279779434204,17.784591674804688,23.70015048980713,0.1719171917191719,2972146,237.1828419000376,171,200
UJIIndoorLoc,55,RC-NoCorruption,fused,clean,1111.0,8.978278236360074,6.614022473553948,13.27587998687383,11.275531833716723,17.2426720533431,23.054072258217477,0.1971197119711971,2972146,237.1828419000376,171,200
UJIIndoorLoc,55,RC-NoCorruption,direct,device_offset_-6db,1111.0,10.120898246765137,7.552817344665527,14.943052291870115,12.668628692626951,18.97527503967285,26.12380027770996,0.1395139513951395,2972146,237.1828419000376,171,200
UJIIndoorLoc,55,RC-NoCorruption,fused,device_offset_-6db,1111.0,9.72798080761437,7.196002298324829,14.720258871360013,12.059041979349542,18.38221210401212,25.618569182597323,0.1593159315931593,2972146,237.1828419000376,171,200
UJIIndoorLoc,55,RC-NoCorruption,direct,persistent_bias_8db,1111.0,9.760966300964355,7.751236438751221,13.083476066589355,12.318013668060305,19.035545349121094,24.57684898376465,0.1611161116111611,2972146,237.1828419000376,171,200
UJIIndoorLoc,55,RC-NoCorruption,fused,persistent_bias_8db,1111.0,9.338440623467958,7.090259473236213,12.740987514706717,11.75962694219369,18.447424162098933,23.13083590474045,0.1755175517551755,2972146,237.1828419000376,171,200
UJIIndoorLoc,55,RC-NoCorruption,direct,top20_outage,1111.0,58.68072128295898,26.66524314880371,88.5264892578125,92.00928115844728,152.67947387695312,225.84410095214844,0.0423042304230423,2972146,237.1828419000376,171,200
UJIIndoorLoc,55,RC-NoCorruption,fused,top20_outage,1111.0,55.97856934136367,25.07981636819149,86.82701416690924,83.93434408509363,144.2264460125407,226.16776948433676,0.0468046804680468,2972146,237.1828419000376,171,200
UJIIndoorLoc,55,RC-NoCorruption,direct,top20_outage_plus_bias4db,1111.0,56.79993438720703,24.869075775146484,86.37106323242188,87.22727584838867,143.00363159179688,223.3530731201172,0.0351035103510351,2972146,237.1828419000376,171,200
UJIIndoorLoc,55,RC-NoCorruption,fused,top20_outage_plus_bias4db,1111.0,53.92813755244621,23.318247999913304,84.29901996129288,81.4715882806238,132.84785765524714,222.04276114035224,0.0468046804680468,2972146,237.1828419000376,171,200
UJIIndoorLoc,55,RC-NoMask,direct,clean,1111.0,8.661523818969727,6.661194801330566,11.99915599822998,10.83986234664917,16.19245719909668,23.97930335998535,0.1845184518451845,2856050,284.1752257999033,175,200
UJIIndoorLoc,55,RC-NoMask,fused,clean,1111.0,8.281394556095394,6.226955604618038,11.761661737231726,10.197579923648895,15.749067558964306,23.52915550091462,0.2205220522052205,2856050,284.1752257999033,175,200
UJIIndoorLoc,55,RC-NoMask,direct,device_offset_-6db,1111.0,8.644848823547363,6.997119426727295,11.847107887268066,10.774445056915283,15.907073974609377,22.09101676940918,0.1665166516651665,2856050,284.1752257999033,175,200
UJIIndoorLoc,55,RC-NoMask,fused,device_offset_-6db,1111.0,8.344951268405596,6.43945661075938,11.618771531479323,10.533392869767832,15.75441728439828,22.28208522002925,0.2088208820882088,2856050,284.1752257999033,175,200
UJIIndoorLoc,55,RC-NoMask,direct,persistent_bias_8db,1111.0,8.931133270263672,6.8795270919799805,11.788540840148926,11.22769260406494,17.78709602355957,22.573808670043945,0.1701170117011701,2856050,284.1752257999033,175,200
UJIIndoorLoc,55,RC-NoMask,fused,persistent_bias_8db,1111.0,8.546532802657087,6.503517446266225,11.472358511108432,10.901008193630252,17.610885819322142,22.299075857834133,0.2097209720972097,2856050,284.1752257999033,175,200
UJIIndoorLoc,55,RC-NoMask,direct,top20_outage,1111.0,28.75857925415039,12.991209030151367,47.52376937866211,31.920846939086918,82.75421142578125,117.90244674682616,0.0774077407740774,2856050,284.1752257999033,175,200
UJIIndoorLoc,55,RC-NoMask,fused,top20_outage,1111.0,28.452459620701685,12.734785248870674,47.41477576733868,31.140773374082336,82.75421410747109,117.9024467459586,0.0972097209720972,2856050,284.1752257999033,175,200
UJIIndoorLoc,55,RC-NoMask,direct,top20_outage_plus_bias4db,1111.0,28.51538848876953,12.902080535888672,47.45919418334961,31.403396606445312,85.22027587890625,118.12160110473631,0.0756075607560756,2856050,284.1752257999033,175,200
UJIIndoorLoc,55,RC-NoMask,fused,top20_outage_plus_bias4db,1111.0,28.18625424004748,12.620048533979574,47.33064638219883,31.36074224150809,85.22027811597471,118.12160180738952,0.0936093609360936,2856050,284.1752257999033,175,200
UJIIndoorLoc,55,RC-NoReconstruction,direct,clean,1111.0,8.620768547058105,6.68883228302002,11.5123291015625,11.076391696929932,17.293642044067383,22.176671981811523,0.1692169216921692,2734698,287.0429556001909,194,200
UJIIndoorLoc,55,RC-NoReconstruction,fused,clean,1111.0,8.295296957812642,6.350665587845414,11.248596075400728,10.635043499769072,16.52157072037179,21.490898681382127,0.2043204320432043,2734698,287.0429556001909,194,200
UJIIndoorLoc,55,RC-NoReconstruction,direct,device_offset_-6db,1111.0,8.643299102783203,6.637112140655518,11.487737655639648,11.074245929718018,17.044015884399414,21.165461540222168,0.171017101710171,2734698,287.0429556001909,194,200
UJIIndoorLoc,55,RC-NoReconstruction,fused,device_offset_-6db,1111.0,8.674878358434885,6.559970055635002,11.857238372862705,11.011524777855652,17.158469077309643,21.98874074542832,0.1764176417641764,2734698,287.0429556001909,194,200
UJIIndoorLoc,55,RC-NoReconstruction,direct,persistent_bias_8db,1111.0,9.109731674194336,7.15819263458252,11.998993873596191,11.661443710327148,18.235322952270508,23.421993255615234,0.1557155715571557,2734698,287.0429556001909,194,200
UJIIndoorLoc,55,RC-NoReconstruction,fused,persistent_bias_8db,1111.0,8.779742891238438,6.844379300167079,11.742255534604029,11.156747307491472,17.451885132117717,22.34303374043136,0.1863186318631863,2734698,287.0429556001909,194,200
UJIIndoorLoc,55,RC-NoReconstruction,direct,top20_outage,1111.0,34.4014892578125,12.899639129638672,63.26547622680664,31.196694374084476,110.361328125,140.5269012451172,0.0738073807380738,2734698,287.0429556001909,194,200
UJIIndoorLoc,55,RC-NoReconstruction,fused,top20_outage,1111.0,34.59829353499169,13.598811439206994,61.40613473994612,35.12084477596736,106.8740518292633,137.2698369485249,0.0774077407740774,2734698,287.0429556001909,194,200
UJIIndoorLoc,55,RC-NoReconstruction,direct,top20_outage_plus_bias4db,1111.0,33.11055374145508,12.872949600219728,60.33592224121094,30.61971092224121,107.18069458007812,133.11529541015625,0.0738073807380738,2734698,287.0429556001909,194,200
