dataset,seed,outage_fraction,bias_sd_db,method,n,mean_m,median_m,rmse_m,p75_m,p90_m,p95_m,within_3m
UTSIndoorLoc,22,0.0,4.0,RC-Loc,388.0,6.873996766088335,5.764220815916461,8.489428612751805,8.731337407298,11.835053826171993,14.982199792806044,0.17783505154639176
UTSIndoorLoc,22,0.0,8.0,PCA-WKNN,388.0,8.756795373614382,7.689487668240556,10.81680045631449,11.128756006814523,16.237363383554694,20.802288419340062,0.14432989690721648
UTSIndoorLoc,22,0.0,8.0,AaT-base-reimpl,388.0,7.804764270782471,6.868117332458496,9.636013984680176,10.084748268127441,14.382993030548098,17.928934955596922,0.16752577319587628
UTSIndoorLoc,22,0.0,8.0,RC-Direct,388.0,6.971344947814941,5.900489807128906,8.648104667663574,8.839892387390137,12.352338123321536,15.676459836959834,0.19845360824742267
UTSIndoorLoc,22,0.0,8.0,RC-Loc,388.0,6.915022793403988,5.940443988653361,8.582428615191644,8.879990422113117,12.00766315286653,16.103282340311537,0.211340206185567
UTSIndoorLoc,22,0.1,0.0,PCA-WKNN,388.0,16.44395940094242,11.015016612035136,22.77188468593203,19.303122401110464,39.274106456305375,52.96291921287471,0.1056701030927835
UTSIndoorLoc,22,0.1,0.0,AaT-base-reimpl,388.0,9.127779960632324,7.389759540557861,11.314467430114746,12.327189922332764,17.724419403076173,22.651677608489987,0.13144329896907217
UTSIndoorLoc,22,0.1,0.0,RC-Direct,388.0,8.022722244262695,6.614384174346924,9.925928115844727,10.34465742111206,14.900583648681645,18.96808280944824,0.15206185567010308
UTSIndoorLoc,22,0.1,0.0,RC-Loc,388.0,8.017370940267151,6.754317896903906,9.875545630542982,10.381118479526311,15.036437073259602,18.621779172757886,0.14948453608247422
UTSIndoorLoc,22,0.1,4.0,PCA-WKNN,388.0,15.628132844563302,11.367730740477615,21.35977287885916,18.50100615185695,36.15769908273866,50.91113316511354,0.1056701030927835
UTSIndoorLoc,22,0.1,4.0,AaT-base-reimpl,388.0,9.1377592086792,7.789027214050293,11.29609203338623,12.44515323638916,17.727551078796388,22.595041847228984,0.13917525773195877
UTSIndoorLoc,22,0.1,4.0,RC-Direct,388.0,8.025812149047852,6.702878952026367,9.909093856811523,10.25270414352417,15.133812618255616,18.345449352264403,0.14948453608247422
UTSIndoorLoc,22,0.1,4.0,RC-Loc,388.0,8.03041615857519,6.811942862192046,9.884361557343542,10.356589182860057,14.97979458081224,18.615070852090234,0.15463917525773196
UTSIndoorLoc,22,0.1,8.0,PCA-WKNN,388.0,15.371921445786588,11.23326768759583,20.636670708441088,18.53801952723674,35.02709057076841,45.91244211138756,0.09536082474226804
UTSIndoorLoc,22,0.1,8.0,AaT-base-reimpl,388.0,9.034737586975098,7.749941825866699,11.046588897705078,11.732223510742188,16.507186317443846,22.057380294799803,0.13659793814432988
UTSIndoorLoc,22,0.1,8.0,RC-Direct,388.0,8.111800193786621,6.71414852142334,9.971588134765625,10.566438436508179,14.680493354797365,18.29198522567748,0.13917525773195877
UTSIndoorLoc,22,0.1,8.0,RC-Loc,388.0,8.139361787712415,6.828018951928355,9.975863237713362,10.521112084640428,15.162869188834543,18.835569458263304,0.13402061855670103
UTSIndoorLoc,22,0.2,0.0,PCA-WKNN,388.0,25.315063005240095,16.484953078722185,33.05445479377891,40.92622904031117,61.74117621755967,67.46260362714877,0.07474226804123711
UTSIndoorLoc,22,0.2,0.0,AaT-base-reimpl,388.0,11.021570205688477,9.337854385375977,13.638812065124512,14.126556158065796,19.736923599243166,27.07116899490356,0.09536082474226804
UTSIndoorLoc,22,0.2,0.0,RC-Direct,388.0,10.283792495727539,8.303829193115234,12.969964981079102,13.088300466537476,20.225294494628915,27.07062177658081,0.11597938144329897
UTSIndoorLoc,22,0.2,0.0,RC-Loc,388.0,10.296249475942261,8.265544831159293,12.976870215864547,13.252099689564178,20.50759080569407,26.092802792784703,0.1134020618556701
UTSIndoorLoc,22,0.2,4.0,PCA-WKNN,388.0,25.35518784130913,17.27948620560151,33.01733009978405,39.24212480228175,61.83027237600381,67.46260362714877,0.07731958762886598
UTSIndoorLoc,22,0.2,4.0,AaT-base-reimpl,388.0,11.076622009277344,9.433069229125977,13.765057563781738,14.35647964477539,20.28655261993409,27.205100631713854,0.10309278350515463
UTSIndoorLoc,22,0.2,4.0,RC-Direct,388.0,10.247638702392578,8.40968132019043,12.911615371704102,12.938403129577637,21.433462524414065,27.127416610717773,0.11855670103092783
UTSIndoorLoc,22,0.2,4.0,RC-Loc,388.0,10.316570834418288,8.351485523341928,12.94370341618234,13.003988347542276,21.249333086851955,27.509828610621078,0.1134020618556701
UTSIndoorLoc,22,0.2,8.0,PCA-WKNN,388.0,25.6771578633835,16.019735287724743,33.45115795374452,43.172282409973214,61.305372526480355,66.9996634915256,0.07216494845360824
UTSIndoorLoc,22,0.2,8.0,AaT-base-reimpl,388.0,11.298566818237305,9.955772399902344,13.960787773132324,14.479641199111938,21.035676956176758,28.05746841430662,0.0979381443298969
UTSIndoorLoc,22,0.2,8.0,RC-Direct,388.0,10.152701377868652,8.140665054321289,12.830772399902344,13.402889966964722,19.656170082092288,27.05290803909301,0.13659793814432988
UTSIndoorLoc,22,0.2,8.0,RC-Loc,388.0,10.175941606487477,8.269119458858949,12.879457307748588,13.710585324671575,19.98733756437467,26.604517377987065,0.14175257731958762
UTSIndoorLoc,22,0.3,0.0,PCA-WKNN,388.0,32.40869209434489,29.874323086830557,39.75471877214033,52.355940397345606,65.48931014460129,69.70361006991668,0.06701030927835051
UTSIndoorLoc,22,0.3,0.0,AaT-base-reimpl,388.0,12.257988929748535,10.377520561218262,14.942621231079102,16.117079734802246,24.188006973266603,28.594338226318346,0.10051546391752578
UTSIndoorLoc,22,0.3,0.0,RC-Direct,388.0,13.107205390930176,10.015573501586914,17.036834716796875,17.477389335632324,26.054024505615242,36.03453083038327,0.11855670103092783
UTSIndoorLoc,22,0.3,0.0,RC-Loc,388.0,13.235032016065919,10.288056584410228,17.28880998282182,17.98200101151054,26.396285047622797,36.887972645902174,0.1134020618556701
UTSIndoorLoc,22,0.3,4.0,PCA-WKNN,388.0,32.069928750257844,28.469597570735488,39.50874183587659,51.679797191867806,64.80083518937808,69.33848082559197,0.07216494845360824
UTSIndoorLoc,22,0.3,4.0,AaT-base-reimpl,388.0,12.230212211608887,10.438079833984375,14.878719329833984,16.31107807159424,24.059724044799808,29.42306833267211,0.0979381443298969
UTSIndoorLoc,22,0.3,4.0,RC-Direct,388.0,13.089934349060059,9.993219375610352,17.03840446472168,17.270875453948975,26.334761810302737,36.42611408233638,0.11597938144329897
UTSIndoorLoc,22,0.3,4.0,RC-Loc,388.0,13.188018661941264,10.106350568095385,17.282712886159928,17.218804325611583,26.648556193919315,36.878829089159126,0.11597938144329897
UTSIndoorLoc,22,0.3,8.0,PCA-WKNN,388.0,33.161467425000275,30.13357739688923,40.08795862889826,52.355940397345606,65.88872845881053,69.33848082559197,0.05412371134020619
UTSIndoorLoc,22,0.3,8.0,AaT-base-reimpl,388.0,12.36347484588623,10.477855682373047,15.127828598022461,16.55333709716797,24.520832443237303,29.460386562347395,0.09020618556701031
UTSIndoorLoc,22,0.3,8.0,RC-Direct,388.0,12.98249340057373,9.859919548034668,16.845569610595703,17.189821243286133,26.732884407043464,36.33587779998776,0.10309278350515463
UTSIndoorLoc,22,0.3,8.0,RC-Loc,388.0,13.108224526013974,9.950607587808335,17.067672445957832,17.870811818896982,26.503096746153023,36.51148834135204,0.10051546391752578
UTSIndoorLoc,33,0.0,0.0,PCA-WKNN,388.0,7.944338444101324,7.387582066093705,9.457763764184017,10.643747965022415,13.3966415568457,15.72770274501615,0.14432989690721648
UTSIndoorLoc,33,0.0,0.0,AaT-base-reimpl,388.0,7.465212345123291,6.412615776062012,9.135577201843262,9.302388906478882,13.013148403167726,17.582510757446276,0.14432989690721648
UTSIndoorLoc,33,0.0,0.0,RC-Direct,388.0,6.8399505615234375,5.95167350769043,8.432738304138184,8.731252431869507,11.305859756469728,14.494132184982293,0.20103092783505155
UTSIndoorLoc,33,0.0,0.0,RC-Loc,388.0,6.85236451834615,5.986754510555452,8.472336625400587,8.650080838921317,11.34882350714538,14.259495451721728,0.19329896907216496
UTSIndoorLoc,33,0.0,4.0,PCA-WKNN,388.0,8.015879776552323,7.3693734940156315,9.530296940198747,10.754432792754942,13.60570791216365,15.707851673413135,0.13659793814432988
UTSIndoorLoc,33,0.0,4.0,AaT-base-reimpl,388.0,7.512612342834473,6.465343952178955,9.197294235229492,9.2834792137146,13.153199100494385,17.724969577789306,0.12886597938144329
UTSIndoorLoc,33,0.0,4.0,RC-Direct,388.0,6.91940975189209,6.1031904220581055,8.529426574707031,8.819451093673706,11.54560251235962,14.483332300186149,0.18556701030927836
UTSIndoorLoc,33,0.0,4.0,RC-Loc,388.0,6.941641663677427,6.15218323901233,8.561012347619528,8.826827376756233,11.380101115769104,14.315992395372003,0.19329896907216496
UTSIndoorLoc,33,0.0,8.0,PCA-WKNN,388.0,7.837599230525421,7.432045525109084,9.134065189623563,10.618986324435186,13.294693110610961,15.788533217038973,0.14432989690721648
UTSIndoorLoc,33,0.0,8.0,AaT-base-reimpl,388.0,7.701319217681885,6.629399299621582,9.439549446105957,9.885589122772217,14.116308498382569,17.249745178222653,0.16752577319587628
UTSIndoorLoc,33,0.0,8.0,RC-Direct,388.0,6.889993667602539,5.889138221740723,8.487993240356445,8.651748418807983,11.799093246459963,15.364051580429058,0.17268041237113402
UTSIndoorLoc,33,0.0,8.0,RC-Loc,388.0,6.919364195877433,6.009496722155085,8.519626590473894,8.590132487425803,11.975174772359175,15.481004130467507,0.16752577319587628
UTSIndoorLoc,33,0.1,0.0,PCA-WKNN,388.0,12.077297417955759,10.453409850611536,14.6998516250948,16.421622190220283,24.599685305664575,28.586082554681724,0.10309278350515463
UTSIndoorLoc,33,0.1,0.0,AaT-base-reimpl,388.0,9.337752342224121,7.501426696777344,11.480245590209961,12.02570390701294,18.661987304687504,23.360644912719696,0.13402061855670103
UTSIndoorLoc,33,0.1,0.0,RC-Direct,388.0,7.897690773010254,6.476788520812988,9.918622970581055,10.148584842681885,15.40728397369385,18.984140110015865,0.19329896907216496
UTSIndoorLoc,33,0.1,0.0,RC-Loc,388.0,7.877300721178176,6.504722813710931,9.89646479956515,9.999336037157818,15.371746389313328,18.82933277155301,0.18298969072164947
UTSIndoorLoc,33,0.1,4.0,PCA-WKNN,388.0,12.171083269463752,10.435826204862572,14.90988590645743,16.433738513380302,23.711037394358573,28.968250599621545,0.10824742268041238
UTSIndoorLoc,33,0.1,4.0,AaT-base-reimpl,388.0,9.319961547851562,7.352031707763672,11.586444854736328,12.520183563232422,19.305631256103517,23.19171562194824,0.13659793814432988
UTSIndoorLoc,33,0.1,4.0,RC-Direct,388.0,7.927277088165283,6.568763732910156,9.93686580657959,10.05059266090393,15.676183986663819,19.54157619476318,0.19329896907216496
UTSIndoorLoc,33,0.1,4.0,RC-Loc,388.0,7.928098227781938,6.58387913157134,9.938878957302093,10.06904691383224,15.163999936788226,19.22323395761613,0.17525773195876287
UTSIndoorLoc,33,0.1,8.0,PCA-WKNN,388.0,12.450156582594419,10.33629893008289,15.380793708945019,16.674510039622366,24.354498355875556,28.974934949202083,0.07989690721649484
UTSIndoorLoc,33,0.1,8.0,AaT-base-reimpl,388.0,9.558810234069824,7.691036224365234,11.790878295898438,12.57837963104248,18.23391647338867,24.770162773132295,0.1211340206185567
UTSIndoorLoc,33,0.1,8.0,RC-Direct,388.0,7.920734882354736,6.571646690368652,9.87812614440918,10.394646167755127,15.081072425842287,18.783558177948,0.17525773195876287
UTSIndoorLoc,33,0.1,8.0,RC-Loc,388.0,7.895758801699153,6.614425544931317,9.872603087103037,10.157152061461105,15.050983207347844,18.70811491694415,0.17525773195876287
UTSIndoorLoc,33,0.2,0.0,PCA-WKNN,388.0,17.6923199755892,14.07878761426922,22.29110888945189,24.16078515876037,35.68758086242994,44.794988367257744,0.06958762886597938
UTSIndoorLoc,33,0.2,0.0,AaT-base-reimpl,388.0,11.505602836608887,9.490116119384766,14.13784408569336,14.781222820281982,22.572639083862306,26.03718900680542,0.07216494845360824
UTSIndoorLoc,33,0.2,0.0,RC-Direct,388.0,10.04299259185791,8.195131301879883,12.594391822814941,13.21759581565857,19.595507621765137,24.782446002960206,0.12371134020618557
UTSIndoorLoc,33,0.2,0.0,RC-Loc,388.0,10.109526308128148,8.225363005849633,12.654991155299314,13.296901986226194,19.733562977499616,25.033194665138627,0.1134020618556701
UTSIndoorLoc,33,0.2,4.0,PCA-WKNN,388.0,17.77329062728137,13.94779616516092,22.30765268850279,25.052328456872615,37.05999858563353,42.775236498673785,0.06958762886597938
UTSIndoorLoc,33,0.2,4.0,AaT-base-reimpl,388.0,11.579727172851562,9.677470207214355,14.147493362426758,15.755458354949951,22.41934585571289,25.95663118362426,0.09278350515463918
UTSIndoorLoc,33,0.2,4.0,RC-Direct,388.0,10.171767234802246,8.189002990722656,12.741475105285645,13.101792335510254,19.590807723999024,24.427406692504864,0.13144329896907217
UTSIndoorLoc,33,0.2,4.0,RC-Loc,388.0,10.215189459006112,8.119916043306775,12.778811920942324,13.110239554255298,19.74295061596859,25.315418126116832,0.1211340206185567
UTSIndoorLoc,33,0.2,8.0,PCA-WKNN,388.0,18.085134969629248,14.064662839690182,22.65084599244329,25.9980269927454,36.864673637331435,42.16729079689054,0.06701030927835051
UTSIndoorLoc,33,0.2,8.0,AaT-base-reimpl,388.0,11.401926040649414,9.476797103881836,14.03656005859375,15.055615901947021,22.44261531829834,25.502468681335447,0.10824742268041238
UTSIndoorLoc,33,0.2,8.0,RC-Direct,388.0,10.018616676330566,8.164732933044434,12.57626724243164,13.560198307037354,19.629909896850588,24.633756351470932,0.14175257731958762
UTSIndoorLoc,33,0.2,8.0,RC-Loc,388.0,10.095107880604395,8.129290301935935,12.653870480612376,13.52031364259669,19.709882762205332,25.250869986292305,0.15206185567010308
UTSIndoorLoc,33,0.3,0.0,PCA-WKNN,388.0,20.83918365996689,17.97484901484172,25.602901362176354,29.3841232955784,41.16562514053642,48.628406415634714,0.06701030927835051
UTSIndoorLoc,33,0.3,0.0,AaT-base-reimpl,388.0,12.3668212890625,10.322406768798828,15.200480461120605,15.774692058563232,21.748584175109865,32.81535892486572,0.08762886597938144
UTSIndoorLoc,33,0.3,0.0,RC-Direct,388.0,11.32535171508789,9.205312728881836,14.047090530395508,14.79675841331482,21.667790031433107,28.080371570587154,0.07731958762886598
UTSIndoorLoc,33,0.3,0.0,RC-Loc,388.0,11.373725792057249,9.275925865101744,14.143009514543586,14.469382244181991,22.29148638057749,28.114108076697814,0.07731958762886598
UTSIndoorLoc,33,0.3,4.0,PCA-WKNN,388.0,20.59677589854695,17.454311111236112,25.317686279415845,28.90432866234972,40.25117559229177,47.32145238379993,0.04896907216494845
UTSIndoorLoc,33,0.3,4.0,AaT-base-reimpl,388.0,12.186845779418945,10.305721282958984,15.034061431884766,15.32828402519226,21.142287063598634,33.430756378173825,0.07989690721649484
UTSIndoorLoc,33,0.3,4.0,RC-Direct,388.0,11.402937889099121,9.366357803344727,14.149313926696777,14.57118558883667,21.96243305206299,28.0584939956665,0.07474226804123711
UTSIndoorLoc,33,0.3,4.0,RC-Loc,388.0,11.418441993440585,9.337965158579543,14.210176498543367,14.471951567834314,22.166083698777857,28.602301175082484,0.06701030927835051
UTSIndoorLoc,33,0.3,8.0,PCA-WKNN,388.0,20.33115035160002,17.52358776864927,25.12335810939439,29.297002955622915,39.406347954357265,46.81077361620233,0.07216494845360824
UTSIndoorLoc,33,0.3,8.0,AaT-base-reimpl,388.0,12.689460754394531,10.784046173095703,15.558703422546387,15.751804113388062,21.564014434814453,32.2899981498718,0.06701030927835051
UTSIndoorLoc,33,0.3,8.0,RC-Direct,388.0,11.67016315460205,9.24557876586914,14.516077041625977,15.282664775848389,23.21569118499756,27.74243021011352,0.07216494845360824
UTSIndoorLoc,33,0.3,8.0,RC-Loc,388.0,11.655020660858012,9.221597125442813,14.55134640331629,15.389842221212447,23.28177339306482,28.105542788679323,0.07731958762886598
UTSIndoorLoc,44,0.0,0.0,PCA-WKNN,388.0,8.175967752951971,7.1718503106772555,10.19311979810837,10.352106691224922,14.405219771318658,18.09636160085897,0.13659793814432988
UTSIndoorLoc,44,0.0,0.0,AaT-base-reimpl,388.0,7.367105484008789,6.512182712554932,9.020663261413574,9.477081537246704,12.706504440307619,16.127878332138057,0.15721649484536082
UTSIndoorLoc,44,0.0,0.0,RC-Direct,388.0,6.801982879638672,6.018595218658447,8.462613105773926,8.872587442398071,11.572366333007812,14.540241050720214,0.211340206185567
UTSIndoorLoc,44,0.0,0.0,RC-Loc,388.0,6.758469703478948,5.830236035758438,8.411585073783447,8.899101350729977,11.774628776288496,14.84893731474544,0.20103092783505155
UTSIndoorLoc,44,0.0,4.0,PCA-WKNN,388.0,8.345717744438307,7.295045185335866,10.807432367737325,10.20356728391135,14.692965309549876,18.207620412097782,0.14948453608247422
UTSIndoorLoc,44,0.0,4.0,AaT-base-reimpl,388.0,7.271174907684326,6.2729692459106445,8.90527057647705,9.198076725006104,12.787556648254396,16.851008892059312,0.16494845360824742
UTSIndoorLoc,44,0.0,4.0,RC-Direct,388.0,6.817302227020264,6.111038684844971,8.467342376708984,8.902413368225098,11.591336631774903,14.570233726501463,0.20103092783505155
UTSIndoorLoc,44,0.0,4.0,RC-Loc,388.0,6.787490385604312,5.879600473972374,8.440944504654087,8.841071445764225,12.031642729841662,15.258938756681449,0.20876288659793815
UTSIndoorLoc,44,0.0,8.0,PCA-WKNN,388.0,7.8989646153514075,7.148677560347714,9.469142883234309,10.261406201632255,14.087950947262225,17.746659319323204,0.13917525773195877
UTSIndoorLoc,44,0.0,8.0,AaT-base-reimpl,388.0,7.395171642303467,6.344475746154785,9.071199417114258,9.460903644561768,13.611121940612794,16.49094333648681,0.17010309278350516
UTSIndoorLoc,44,0.0,8.0,RC-Direct,388.0,6.952308177947998,5.731806755065918,8.663779258728027,9.09142255783081,11.771016502380373,15.852800559997544,0.19072164948453607
UTSIndoorLoc,44,0.0,8.0,RC-Loc,388.0,6.965656424100358,6.041248439925001,8.631462448023617,8.823606239814458,11.960177755379885,15.92306378175374,0.17525773195876287
UTSIndoorLoc,44,0.1,0.0,PCA-WKNN,388.0,11.81003828250539,8.957847986973723,15.21761877378646,15.86331366859586,23.967114089305923,31.063472495573453,0.1134020618556701
UTSIndoorLoc,44,0.1,0.0,AaT-base-reimpl,388.0,8.844910621643066,7.076142311096191,10.99081802368164,11.298675537109375,17.42784938812256,23.25820007324217,0.14432989690721648
UTSIndoorLoc,44,0.1,0.0,RC-Direct,388.0,7.948653697967529,6.395753860473633,10.081687927246094,10.632890939712524,14.95986442565918,19.748332691192626,0.18814432989690721
UTSIndoorLoc,44,0.1,0.0,RC-Loc,388.0,7.844093611775018,6.490769591142016,9.815307525974164,10.309220752654866,15.133144891656979,19.641267003307043,0.17783505154639176
UTSIndoorLoc,44,0.1,4.0,PCA-WKNN,388.0,11.623617899491027,8.721385360173533,15.066135432348576,15.209279947860686,25.30893557871297,31.42721593497573,0.09278350515463918
UTSIndoorLoc,44,0.1,4.0,AaT-base-reimpl,388.0,8.730311393737793,7.228424072265625,10.914877891540527,11.093675374984741,17.788796424865726,22.79725723266601,0.14948453608247422
UTSIndoorLoc,44,0.1,4.0,RC-Direct,388.0,7.905718803405762,6.329422473907471,10.026777267456055,10.270705699920654,14.757551097869875,19.52946662902831,0.1958762886597938
UTSIndoorLoc,44,0.1,4.0,RC-Loc,388.0,7.842737363235627,6.361056522136797,9.814403971467028,10.395114738053923,14.650313364197302,19.496428252104888,0.17525773195876287
UTSIndoorLoc,44,0.1,8.0,PCA-WKNN,388.0,12.792402524010202,9.561094780316767,16.54816634760646,17.03142929523818,27.153184331801906,35.44699385057561,0.09536082474226804
UTSIndoorLoc,44,0.1,8.0,AaT-base-reimpl,388.0,8.83735179901123,7.509222030639648,10.800225257873535,11.86586594581604,16.392211914062504,21.894668579101562,0.15979381443298968
UTSIndoorLoc,44,0.1,8.0,RC-Direct,388.0,7.967733860015869,6.517862796783447,10.04506778717041,10.202319860458374,14.933232307434086,21.03472547531127,0.19072164948453607
UTSIndoorLoc,44,0.1,8.0,RC-Loc,388.0,7.89750303121232,6.451165188202179,9.882549755974026,10.070294033232823,14.82686223129378,20.03100603210387,0.16494845360824742
UTSIndoorLoc,44,0.2,0.0,PCA-WKNN,388.0,16.44170347121276,12.644688569256209,20.933819158533968,22.906482132925674,34.91910627446224,41.973303434042926,0.07731958762886598
UTSIndoorLoc,44,0.2,0.0,AaT-base-reimpl,388.0,11.165898323059082,9.183597564697266,13.839665412902832,14.612855911254883,21.87889976501465,27.747463512420648,0.10824742268041238
UTSIndoorLoc,44,0.2,0.0,RC-Direct,388.0,11.162341117858887,8.464055061340332,14.822232246398926,13.62925410270691,23.664129829406743,33.0120771408081,0.12371134020618557
UTSIndoorLoc,44,0.2,0.0,RC-Loc,388.0,11.221510526175141,8.218750337382184,14.96650552003726,13.584618854120297,23.38718909900055,33.851142147227634,0.1211340206185567
UTSIndoorLoc,44,0.2,4.0,PCA-WKNN,388.0,16.357214511826143,13.511004115629763,20.769458430383153,22.391981187319747,32.80183941102032,40.92484647070235,0.07474226804123711
UTSIndoorLoc,44,0.2,4.0,AaT-base-reimpl,388.0,11.110677719116211,9.050752639770508,13.773788452148438,13.975366115570068,22.619586944580078,28.078758716583252,0.0979381443298969
UTSIndoorLoc,44,0.2,4.0,RC-Direct,388.0,11.108757972717285,8.34417724609375,14.714421272277832,13.726626634597778,22.36034278869629,32.055643177032444,0.11597938144329897
UTSIndoorLoc,44,0.2,4.0,RC-Loc,388.0,11.174101928729447,8.350091024569402,14.841112067129616,13.545843835106153,21.89870470361119,33.83056147623506,0.11597938144329897
UTSIndoorLoc,44,0.2,8.0,PCA-WKNN,388.0,15.906908010016208,12.219613425736323,20.12602765073333,22.757490677927425,32.685750126213215,41.47578919298411,0.08247422680412371
UTSIndoorLoc,44,0.2,8.0,AaT-base-reimpl,388.0,11.021086692810059,9.429469108581543,13.54147720336914,14.187307596206665,21.104894256591802,27.211853027343743,0.07474226804123711
UTSIndoorLoc,44,0.2,8.0,RC-Direct,388.0,10.834969520568848,8.219493865966797,14.405624389648438,13.559211730957031,22.699701118469246,32.223687171936035,0.13917525773195877
UTSIndoorLoc,44,0.2,8.0,RC-Loc,388.0,10.90703381421573,7.972969113044377,14.555568141793069,13.440007858128075,22.136516940465807,32.35791836127567,0.12886597938144329
UTSIndoorLoc,44,0.3,0.0,PCA-WKNN,388.0,19.03964482185205,15.860487760585242,23.5282201211988,26.929244521225023,37.04709019186907,44.284453010880895,0.08762886597938144
UTSIndoorLoc,44,0.3,0.0,AaT-base-reimpl,388.0,12.642744064331055,11.202901840209961,15.210456848144531,16.810513973236084,23.100842094421388,28.10534696578978,0.08505154639175258
UTSIndoorLoc,44,0.3,0.0,RC-Direct,388.0,11.855791091918945,9.787775039672852,14.791566848754883,15.045393943786621,23.544468498229982,29.21425905227661,0.08762886597938144
UTSIndoorLoc,44,0.3,0.0,RC-Loc,388.0,11.82771591436458,9.481012878546743,14.779755385752168,15.537419465492665,23.939906734353492,28.865048190424073,0.09278350515463918
UTSIndoorLoc,44,0.3,4.0,PCA-WKNN,388.0,18.8979990532387,16.795335810923525,23.03532971170609,26.95193341280201,36.28109385686975,41.72503979879306,0.06958762886597938
UTSIndoorLoc,44,0.3,4.0,AaT-base-reimpl,388.0,12.694721221923828,11.338716506958008,15.297945976257324,16.94438934326172,24.07140865325928,28.233954906463612,0.08247422680412371
UTSIndoorLoc,44,0.3,4.0,RC-Direct,388.0,11.658958435058594,9.409626960754395,14.477246284484863,15.086617946624756,24.077561378479007,27.949276065826414,0.09020618556701031
UTSIndoorLoc,44,0.3,4.0,RC-Loc,388.0,11.54941178386523,9.247803840864904,14.34364015819828,15.13888500880333,23.377015916837706,27.380891434664928,0.10309278350515463
UTSIndoorLoc,44,0.3,8.0,PCA-WKNN,388.0,19.305842954924625,16.22969745080541,23.82389022959522,27.713313615670465,37.71067875144434,43.03256920895058,0.07216494845360824
UTSIndoorLoc,44,0.3,8.0,AaT-base-reimpl,388.0,12.913980484008789,11.699548721313477,15.404746055603027,17.284337520599365,23.078247261047363,27.111837005615225,0.05670103092783505
UTSIndoorLoc,44,0.3,8.0,RC-Direct,388.0,12.173686981201172,9.89354133605957,15.122347831726074,14.956013917922974,25.600616836547857,29.87191181182861,0.07474226804123711
UTSIndoorLoc,44,0.3,8.0,RC-Loc,388.0,12.138127245320508,9.479188848235033,15.09663697625101,14.937027842768721,24.982743452392942,31.212598610915386,0.061855670103092786
UTSIndoorLoc,55,0.0,0.0,PCA-WKNN,388.0,8.250863299064484,7.543659422372858,9.82965054197724,11.185614000043298,14.777628049851147,17.1888486262943,0.15979381443298968
UTSIndoorLoc,55,0.0,0.0,AaT-base-reimpl,388.0,7.385373592376709,6.302865982055664,9.077095985412598,9.488651752471924,13.022555541992194,16.327846431732173,0.14690721649484537
UTSIndoorLoc,55,0.0,0.0,RC-Direct,388.0,7.0950751304626465,6.122923851013184,8.789212226867676,9.290186405181885,12.346646213531494,15.899144983291619,0.18814432989690721
UTSIndoorLoc,55,0.0,0.0,RC-Loc,388.0,7.193571473061003,6.203160846448034,8.847383077563904,9.351265383699841,12.369253309974393,15.688868575078532,0.18041237113402062
UTSIndoorLoc,55,0.0,4.0,PCA-WKNN,388.0,8.160346716775138,7.480381841008537,9.72910656405653,11.156160962810256,14.779027731186726,17.130602310754245,0.16237113402061856
UTSIndoorLoc,55,0.0,4.0,AaT-base-reimpl,388.0,7.377383708953857,6.398079872131348,8.998838424682617,9.558550596237183,13.074379444122314,15.844805479049677,0.15463917525773196
UTSIndoorLoc,55,0.0,4.0,RC-Direct,388.0,7.066271781921387,6.111994743347168,8.772248268127441,9.193256378173828,12.553636837005616,16.205844879150384,0.20103092783505155
UTSIndoorLoc,55,0.0,4.0,RC-Loc,388.0,7.1290906531236224,6.171754738370168,8.817127647148125,9.200726076616608,12.590293320259516,16.123926025912564,0.19329896907216496
UTSIndoorLoc,55,0.0,8.0,PCA-WKNN,388.0,8.014257510999165,7.277539618214911,9.496718788641598,11.037948908345745,14.661165908478706,17.204321253813553,0.16494845360824742
UTSIndoorLoc,55,0.0,8.0,AaT-base-reimpl,388.0,7.40878438949585,6.508866310119629,8.920146942138672,9.663055896759033,12.735399913787843,15.301390266418455,0.14690721649484537
UTSIndoorLoc,55,0.0,8.0,RC-Direct,388.0,6.9813690185546875,6.098528861999512,8.581242561340332,8.963679075241089,11.619242191314699,15.12495203018188,0.19072164948453607
UTSIndoorLoc,55,0.0,8.0,RC-Loc,388.0,6.998801989122325,6.156167736420841,8.58413289475502,8.967363014713117,11.612808703775036,14.955812326027308,0.18814432989690721
UTSIndoorLoc,55,0.1,0.0,PCA-WKNN,388.0,11.906797615229612,10.682702816335157,14.58307131707046,15.730119200528971,23.4805190913409,28.510559115053088,0.11597938144329897
UTSIndoorLoc,55,0.1,0.0,AaT-base-reimpl,388.0,9.1205472946167,7.473884582519531,11.319822311401367,12.14748215675354,18.274127769470216,22.252791690826406,0.14175257731958762
UTSIndoorLoc,55,0.1,0.0,RC-Direct,388.0,8.419588088989258,7.005982398986816,10.433573722839355,11.77436637878418,15.479633331298828,18.733444976806634,0.17783505154639176
UTSIndoorLoc,55,0.1,0.0,RC-Loc,388.0,8.453015783911827,7.195119271145371,10.465056725472156,11.681313961059548,15.52584896395035,18.71294903577827,0.18041237113402062
